street,hero_hand,spr,in_position,num_players,board_texture,action_history
river,QhAd,10.0,0,12,two-tone,C
river,9s9h,10.0,0,11,rainbow,C
river,6cTc,10.0,0,13,rainbow,C
river,Ac5h,10.0,0,13,rainbow,
river,Ks2s,10.0,0,13,rainbow,
river,TdAd,10.0,0,13,rainbow,R
river,5dAd,10.0,0,13,rainbow,R
river,8c9c,10.0,0,13,rainbow,C
river,8c8d,10.0,0,13,two-tone,
river,5c4c,10.0,0,13,rainbow,C
river,5h5s,10.0,0,13,rainbow,R
river,TcKd,10.0,0,13,rainbow,C
river,2sJs,10.0,0,13,two-tone,C
river,Qs9c,10.0,0,12,rainbow,R
river,9h2s,10.0,0,12,rainbow,C
river,AcJs,10.0,0,13,rainbow,C
river,AcJc,10.0,0,13,rainbow,R
river,Kh8s,10.0,0,13,rainbow,C
river,Ac7d,10.0,0,13,rainbow,R
river,Ks8h,10.0,0,13,rainbow,C
river,Th4h,10.0,0,13,two-tone,C
river,KdQc,10.0,0,13,rainbow,C
river,5c5h,10.0,0,13,rainbow,C
river,7s6s,10.0,0,13,rainbow,C
river,TsKd,10.0,0,13,rainbow,R
river,7s6s,10.0,0,13,rainbow,C
river,AhTd,10.0,0,13,rainbow,R
river,QdQh,10.0,0,13,rainbow,C
river,8s8h,10.0,0,13,two-tone,C
river,TdQd,10.0,0,11,two-tone,C
river,5c4s,10.0,0,13,rainbow,C
river,AsJs,10.0,0,13,rainbow,R
river,5d7d,10.0,0,13,rainbow,C
river,TsKd,10.0,0,13,rainbow,C
river,Kd8c,10.0,0,13,rainbow,C
river,QhJd,10.0,0,13,rainbow,R
river,QcKh,10.0,0,13,rainbow,
river,QdTs,10.0,0,11,rainbow,C
river,9sAc,10.0,0,13,two-tone,
river,QdQc,10.0,0,13,rainbow,
river,KdJs,10.0,0,13,rainbow,R
river,9dAc,10.0,0,13,rainbow,C
river,6dAs,10.0,0,12,rainbow,C
river,AhTh,10.0,0,13,rainbow,
river,4c6s,10.0,0,13,rainbow,C
river,AdKh,10.0,0,13,rainbow,R
river,Qc2c,10.0,0,13,rainbow,C
river,9dAh,10.0,0,13,rainbow,C
river,9dJs,10.0,0,13,rainbow,C
river,2dAd,10.0,0,13,rainbow,C
river,AcQs,10.0,0,13,rainbow,C
river,AdQd,10.0,0,13,rainbow,C
river,3dTh,10.0,0,13,rainbow,C
river,8d9d,10.0,0,13,rainbow,C
river,TdJc,10.0,0,13,rainbow,C
river,AhJs,10.0,0,13,rainbow,C
river,As5s,10.0,0,13,rainbow,R
river,ThJd,10.0,0,13,rainbow,C
river,AhJh,10.0,0,13,rainbow,C
river,4dAh,10.0,0,13,rainbow,C
river,3sTs,10.0,0,13,two-tone,
river,JdJh,10.0,0,13,two-tone,C
river,JsQh,10.0,0,13,rainbow,C
river,9h3d,10.0,0,13,rainbow,C
river,4hKd,10.0,0,13,rainbow,
river,JsJc,10.0,0,13,rainbow,R
river,9dAd,10.0,0,13,rainbow,R
river,3hAh,10.0,0,13,rainbow,C
river,6sAs,10.0,0,13,two-tone,C
river,4s3d,10.0,0,13,rainbow,
river,5d6h,10.0,0,13,monotone,
river,2d2h,10.0,0,13,rainbow,C
river,Th9c,10.0,0,13,rainbow,C
river,Qd4h,10.0,0,13,rainbow,C
river,4hAh,10.0,0,13,rainbow,C
river,QsAs,10.0,0,13,rainbow,R
river,Ac9c,10.0,0,13,two-tone,C
river,2cKc,10.0,0,12,rainbow,
river,9c6s,10.0,0,13,rainbow,C
river,TsTh,10.0,0,12,rainbow,C
river,As5c,10.0,0,11,rainbow,C
river,AdQh,10.0,0,13,rainbow,C
river,8sAs,10.0,0,13,two-tone,R
river,2d5c,10.0,0,13,rainbow,
river,Ac9h,10.0,0,13,rainbow,R
river,Jc8s,10.0,0,13,rainbow,R
river,Kc7s,10.0,0,13,rainbow,R
river,JhAh,10.0,0,13,rainbow,C
river,4hAh,10.0,0,12,two-tone,
river,JcKh,10.0,0,12,rainbow,C
river,2h5h,10.0,0,12,rainbow,
river,3hAh,10.0,0,13,rainbow,C
river,AsTh,10.0,0,13,rainbow,C
river,4d4h,10.0,0,9,two-tone,C
river,TdKc,10.0,0,13,rainbow,
river,9dKc,10.0,0,12,rainbow,C
river,QdAh,10.0,0,12,rainbow,C
river,5s4c,10.0,0,12,two-tone,C
river,QdQs,10.0,0,11,rainbow,R
river,7d7c,10.0,0,13,rainbow,C
river,Kd7c,10.0,0,11,rainbow,C
river,8c8h,10.0,0,13,rainbow,C
river,5s6s,10.0,0,9,rainbow,C
river,AdJd,10.0,0,11,rainbow,C
river,KcKd,10.0,0,13,rainbow,
river,JdJh,10.0,0,13,rainbow,C
river,Ks9s,10.0,0,12,rainbow,C
river,2hJs,10.0,0,12,rainbow,
river,Ac9s,10.0,0,13,rainbow,C
river,JcQh,10.0,0,13,rainbow,C
river,5sAd,10.0,0,13,rainbow,C
river,QhAs,10.0,0,12,rainbow,
river,KsQd,10.0,0,13,rainbow,C
river,9s8c,10.0,0,13,rainbow,C
river,QhKd,10.0,0,13,rainbow,
river,Ac4h,10.0,0,12,rainbow,
river,4s4d,10.0,0,11,rainbow,R
river,KsTd,10.0,0,13,rainbow,C
river,6dAh,10.0,0,13,rainbow,C
river,QdKc,10.0,0,13,rainbow,R
river,4hKc,10.0,0,13,rainbow,C
river,7s5d,10.0,0,13,rainbow,C
river,TsJs,10.0,0,13,rainbow,C
river,3hAs,10.0,0,13,rainbow,C
river,Js4c,10.0,0,13,two-tone,C
river,KdTc,10.0,0,13,rainbow,C
river,9c3s,10.0,0,12,rainbow,
river,7d7h,10.0,0,13,rainbow,C
river,JsKs,10.0,0,12,rainbow,C
river,4s5s,10.0,0,13,rainbow,C
river,QdTs,10.0,0,12,rainbow,C
river,Kd8c,10.0,0,12,rainbow,
river,Qh8d,10.0,0,11,rainbow,C
river,JdJc,10.0,0,13,rainbow,C
river,JdAs,10.0,0,13,rainbow,C
river,9hKd,10.0,0,12,rainbow,
river,8c8s,10.0,0,13,rainbow,C
river,9d9c,10.0,0,13,rainbow,C
river,AsQh,10.0,0,13,two-tone,C
river,TcQd,10.0,0,13,rainbow,C
river,KhTd,10.0,0,13,two-tone,R
river,9cQd,10.0,0,13,two-tone,C
river,4h5h,10.0,0,13,rainbow,C
river,9cAd,10.0,0,13,rainbow,C
river,3sQd,10.0,0,12,rainbow,C
river,QsKs,10.0,0,11,rainbow,C
river,QhKd,10.0,0,12,rainbow,C
river,Ah8h,10.0,0,9,rainbow,C
river,6d8d,10.0,0,13,rainbow,C
river,KcTs,10.0,0,13,rainbow,
river,9d6d,10.0,0,13,rainbow,C
river,Ts8s,10.0,0,13,rainbow,C
river,AdAs,10.0,0,13,rainbow,
river,Td9d,10.0,0,13,rainbow,C
river,4c5c,10.0,0,13,rainbow,
river,JdQd,10.0,0,13,rainbow,R
river,QsAd,10.0,0,13,rainbow,C
river,9sKs,10.0,0,13,rainbow,C
river,5sAc,10.0,0,13,rainbow,C
river,3d3s,10.0,0,13,rainbow,C
river,Ad9h,10.0,0,13,rainbow,C
river,9s5s,10.0,0,11,rainbow,C
river,4d4s,10.0,0,13,rainbow,
river,4s8h,10.0,0,11,rainbow,C
river,9hAh,10.0,0,12,rainbow,C
river,5s7c,10.0,0,12,rainbow,
river,AhQc,10.0,0,12,rainbow,
river,7hQs,10.0,0,13,rainbow,C
river,Ad9h,10.0,0,11,rainbow,C
river,Tc5c,10.0,0,13,rainbow,C
river,ThAs,10.0,0,11,rainbow,C
river,6c6d,10.0,0,13,rainbow,R
river,As2h,10.0,0,13,rainbow,C
river,As9d,10.0,0,13,rainbow,C
river,2hKh,10.0,0,13,rainbow,C
river,9hTc,10.0,0,13,rainbow,C
river,AsQs,10.0,0,13,rainbow,C
river,QdKs,10.0,0,13,rainbow,C
river,Qh9h,10.0,0,13,rainbow,C
river,4s4d,10.0,0,13,rainbow,R
river,9hTd,10.0,0,13,rainbow,C
river,5s4s,10.0,0,11,rainbow,C
river,TdKs,10.0,0,11,rainbow,C
river,4d4h,10.0,0,13,rainbow,C
river,Qd9h,10.0,0,12,rainbow,C
river,3s9s,10.0,0,12,rainbow,C
river,5s3s,10.0,0,12,two-tone,C
river,QcKd,10.0,0,12,rainbow,C
river,AcJs,10.0,0,11,rainbow,C
river,9cAc,10.0,0,13,rainbow,R
river,8dAd,10.0,0,13,two-tone,C
river,JcJh,10.0,0,13,rainbow,R
river,3c4d,10.0,0,13,rainbow,
river,Kh3d,10.0,0,13,rainbow,
river,Qh3d,10.0,0,13,rainbow,
river,3cKd,10.0,0,13,rainbow,C
river,2d4d,10.0,0,13,rainbow,C
river,5h5c,10.0,0,13,rainbow,C
river,JsQd,10.0,0,11,two-tone,C
river,5c8h,10.0,0,13,rainbow,
river,2h9h,10.0,0,13,rainbow,
river,5sAh,10.0,0,13,two-tone,C
river,Qc8c,10.0,0,12,rainbow,C
river,4sAs,10.0,0,12,rainbow,C
river,KdKh,10.0,0,12,rainbow,C
river,4hKc,10.0,0,12,rainbow,
river,5d6d,10.0,0,13,rainbow,R
river,TcAc,10.0,0,13,rainbow,C
river,QcTs,10.0,0,13,rainbow,C
river,TsTc,10.0,0,13,monotone,
river,9sAd,10.0,0,13,rainbow,C
river,6cKh,10.0,0,13,rainbow,C
river,Ah8s,10.0,0,13,rainbow,C
river,4dAh,10.0,0,13,rainbow,C
river,AcJd,10.0,0,13,rainbow,R
river,9sAh,10.0,0,11,rainbow,C
river,Kh6c,10.0,0,13,two-tone,C
river,ThQs,10.0,0,13,rainbow,C
river,6d6h,10.0,0,11,rainbow,C
river,Ks6s,10.0,0,13,rainbow,C
river,Kd7d,10.0,0,13,rainbow,C
river,4h5h,10.0,0,13,two-tone,C
river,AcKh,10.0,0,12,rainbow,C
river,JhJd,10.0,0,12,rainbow,C
river,Ah8s,10.0,0,13,two-tone,C
river,5c2s,10.0,0,13,rainbow,
river,Ks3s,10.0,0,13,rainbow,C
river,5hJh,10.0,0,13,rainbow,C
river,TcTh,10.0,0,13,rainbow,C
river,4cJd,10.0,0,13,rainbow,
river,AdKc,10.0,0,13,rainbow,
river,6dKh,10.0,0,13,rainbow,
river,6dAd,10.0,0,13,rainbow,C
river,Qd8c,10.0,0,13,rainbow,C
river,AhJh,10.0,0,11,rainbow,C
river,AdJh,10.0,0,6,rainbow,C
river,Ks9s,10.0,0,13,rainbow,R
river,Jc6c,10.0,0,12,rainbow,C
river,Ad5d,10.0,0,13,two-tone,R
river,Td7d,10.0,0,13,rainbow,C
river,5h5s,10.0,0,13,rainbow,C
river,Ah7c,10.0,0,13,rainbow,C
river,QcJc,10.0,0,12,rainbow,C
river,5s5d,10.0,0,13,rainbow,C
river,6dAc,10.0,0,13,rainbow,C
river,6cAc,10.0,0,13,two-tone,C
river,4dAh,10.0,0,11,rainbow,C
river,3hJd,10.0,0,13,rainbow,C
river,Jd3d,10.0,0,13,monotone,C
river,7s8s,10.0,0,13,rainbow,C
river,7h9h,10.0,0,13,rainbow,C
river,QsQc,10.0,0,13,rainbow,
river,QhAd,10.0,0,13,rainbow,C
river,6h4d,10.0,0,13,rainbow,C
river,ThTs,10.0,0,13,rainbow,
river,JhAd,10.0,0,13,rainbow,C
river,AhKc,10.0,0,11,rainbow,R
river,7dTs,10.0,0,13,two-tone,C
river,8c9s,10.0,0,12,rainbow,C
river,2c9c,10.0,0,10,rainbow,
river,JsJd,10.0,0,13,rainbow,C
river,AhJh,10.0,0,13,rainbow,R
river,3dKd,10.0,0,13,rainbow,C
river,AsQh,10.0,0,13,rainbow,R
river,9h9d,10.0,0,13,rainbow,
river,2d6h,10.0,0,13,rainbow,C
river,5c7h,10.0,0,13,rainbow,
river,8d8c,10.0,0,13,rainbow,C
river,8s8c,10.0,0,13,two-tone,C
river,3cJs,10.0,0,12,rainbow,
river,8cAs,10.0,0,13,rainbow,C
river,8d9c,10.0,0,13,rainbow,
river,4d4s,10.0,0,12,rainbow,C
river,JhQh,10.0,0,13,rainbow,C
river,7s7c,10.0,0,13,two-tone,
river,Jc8c,10.0,0,11,rainbow,C
river,QcQh,10.0,0,13,rainbow,R
river,6s9s,10.0,0,13,rainbow,C
river,Tc8c,10.0,0,13,rainbow,
river,4d2d,10.0,0,13,rainbow,C
river,Ad5h,10.0,0,13,rainbow,C
river,7d7s,10.0,0,13,rainbow,
river,Qc5d,10.0,0,12,rainbow,
river,9hKd,10.0,0,12,rainbow,C
river,AcTs,10.0,0,13,rainbow,C
river,KsTd,10.0,0,13,rainbow,C
river,JhAh,10.0,0,13,rainbow,R
river,Kd5s,10.0,0,13,rainbow,C
river,Ad7c,10.0,0,13,rainbow,C
river,JsJc,10.0,0,11,two-tone,R
river,8hTh,10.0,0,11,rainbow,C
river,6s9h,10.0,0,13,rainbow,C
river,TdAc,10.0,0,13,rainbow,C
river,KsQs,10.0,0,13,rainbow,C
river,JhJs,10.0,0,13,rainbow,R
river,8sTh,10.0,0,13,rainbow,C
river,9s7s,10.0,0,13,rainbow,
river,JsJd,10.0,0,13,rainbow,C
river,Ks5h,10.0,0,13,rainbow,C
river,8h8s,10.0,0,13,rainbow,C
river,JhJc,10.0,0,13,two-tone,C
river,3d6d,10.0,0,11,rainbow,C
river,7sTs,10.0,0,13,rainbow,C
river,3cQh,10.0,0,13,rainbow,
river,7hTh,10.0,0,13,rainbow,C
river,QdAc,10.0,0,13,rainbow,C
river,JcAc,10.0,0,13,rainbow,C
river,Kc8h,10.0,0,13,rainbow,C
river,Jh3c,10.0,0,13,rainbow,
river,KsQh,10.0,0,13,rainbow,C
river,QdJs,10.0,0,13,rainbow,R
river,Ac2c,10.0,0,13,two-tone,
river,JsQh,10.0,0,12,two-tone,
river,3s3h,10.0,0,12,rainbow,
river,AcAh,10.0,0,12,rainbow,C
river,AhKh,10.0,0,13,rainbow,R
river,KhAc,10.0,0,13,rainbow,
river,9sQs,10.0,0,13,rainbow,R
river,9d6c,10.0,0,13,rainbow,
river,7h3h,10.0,0,11,rainbow,C
river,JcKc,10.0,0,13,rainbow,C
river,QdAc,10.0,0,13,two-tone,
river,KcAc,10.0,0,11,two-tone,C
river,8s8c,10.0,0,13,rainbow,
river,QcTh,10.0,0,13,rainbow,C
river,9hAs,10.0,0,12,rainbow,C
river,JhKs,10.0,0,11,rainbow,C
river,7d4s,10.0,0,12,rainbow,
river,Ts9s,10.0,0,13,rainbow,C
river,JhAs,10.0,0,12,two-tone,R
river,7s9s,10.0,0,13,rainbow,C
river,QdQh,10.0,0,13,rainbow,C
river,QsQd,10.0,0,13,rainbow,R
river,TdJh,10.0,0,10,two-tone,C
river,5c2h,10.0,0,12,rainbow,
river,Jh9h,10.0,0,13,rainbow,C
river,AdQd,10.0,0,13,rainbow,C
river,9hKc,10.0,0,13,rainbow,C
river,QsKc,10.0,0,13,rainbow,C
river,Qc7s,10.0,0,13,rainbow,C
river,3hAd,10.0,0,13,rainbow,C
river,KdTc,10.0,0,10,rainbow,C
river,AcKs,10.0,0,7,rainbow,
river,AcAh,10.0,0,9,two-tone,C
river,3d2d,10.0,0,13,rainbow,C
river,KcAd,10.0,0,13,rainbow,
river,KcAs,10.0,0,13,rainbow,
river,2h6h,10.0,0,12,two-tone,C
river,5d7c,10.0,0,12,two-tone,C
river,6cKd,10.0,0,12,rainbow,
river,8s9d,10.0,0,9,rainbow,C
river,6hAc,10.0,0,13,rainbow,C
river,KhKc,10.0,0,13,rainbow,R
river,As9h,10.0,0,13,rainbow,C
river,Td6d,10.0,0,13,two-tone,C
river,Qh8c,10.0,0,12,rainbow,
river,AcJh,10.0,0,13,rainbow,C
river,9cAd,10.0,0,13,rainbow,C
river,2c3c,10.0,0,12,rainbow,C
river,2hKh,10.0,0,12,rainbow,C
river,KsAd,10.0,0,12,rainbow,R
river,AdAh,10.0,0,13,rainbow,C
river,KsAs,10.0,0,13,rainbow,R
river,4h6s,10.0,0,13,two-tone,C
river,Ks3s,10.0,0,13,two-tone,
river,QcTs,10.0,0,13,rainbow,C
river,KdJs,10.0,0,13,rainbow,C
river,JdQd,10.0,0,12,rainbow,C
river,6c6d,10.0,0,13,rainbow,C
river,KdAd,10.0,0,13,rainbow,R
river,QsJh,10.0,0,13,rainbow,C
river,8d8s,10.0,0,13,rainbow,C
river,Ks7d,10.0,0,13,rainbow,
river,TdTc,10.0,0,13,rainbow,C
river,TdJc,10.0,0,13,rainbow,
river,9d9s,10.0,0,13,two-tone,C
river,JhKd,10.0,0,13,rainbow,C
river,Ts2s,10.0,0,13,rainbow,C
river,9h8d,10.0,0,13,rainbow,C
river,5c5h,10.0,0,13,rainbow,C
river,Ad8h,10.0,0,13,rainbow,R
river,Js4s,10.0,0,13,rainbow,C
river,JcQh,10.0,0,10,two-tone,C
river,QhKd,10.0,0,12,rainbow,C
river,6s9s,10.0,0,12,rainbow,C
river,4dAd,10.0,0,13,rainbow,C
river,Qd6c,10.0,0,13,rainbow,C
river,QdTd,10.0,0,13,rainbow,C
river,Qc8c,10.0,0,13,two-tone,C
river,9cKc,10.0,0,13,rainbow,C
river,4hAh,10.0,0,13,rainbow,C
river,7c9c,10.0,0,13,rainbow,C
river,Kc5c,10.0,0,13,two-tone,C
river,As8c,10.0,0,13,rainbow,C
river,8s8h,10.0,0,13,rainbow,
river,ThAh,10.0,0,13,rainbow,
river,Ad3c,10.0,0,13,rainbow,C
river,ThJd,10.0,0,13,two-tone,C
river,AdQh,10.0,0,13,rainbow,R
river,QcJh,10.0,0,13,rainbow,C
river,AhAs,10.0,0,13,rainbow,R
river,KsAc,10.0,0,13,rainbow,R
river,8c9h,10.0,0,13,rainbow,C
river,AhQd,10.0,0,12,rainbow,
river,AsQh,10.0,0,10,rainbow,C
river,3c4c,10.0,0,13,rainbow,C
river,5hJh,10.0,0,13,rainbow,
river,6sKc,10.0,0,13,two-tone,C
river,2dQc,10.0,0,13,rainbow,C
river,2s4c,10.0,0,13,rainbow,C
river,9hKd,10.0,0,12,rainbow,C
river,Ac5h,10.0,0,10,rainbow,C
river,AhQs,10.0,0,12,rainbow,
river,JcQc,10.0,0,10,rainbow,C
river,KsJc,10.0,0,13,rainbow,R
river,AcAd,10.0,0,13,rainbow,C
river,QdQh,10.0,0,11,rainbow,C
river,7cQh,10.0,0,13,rainbow,C
river,QdQh,10.0,0,13,rainbow,C
river,QcAs,10.0,0,13,rainbow,R
river,ThTd,10.0,0,13,two-tone,C
river,KdKc,10.0,0,13,rainbow,R
river,JsAs,10.0,0,13,rainbow,C
river,JsQh,10.0,0,13,rainbow,C
river,QsJh,10.0,0,11,rainbow,C
river,3s5s,10.0,0,13,rainbow,C
river,Ad7h,10.0,0,13,rainbow,C
river,AsQd,10.0,0,13,rainbow,C
river,9s5h,10.0,0,13,rainbow,C
river,Jc4c,10.0,0,13,rainbow,C
river,5d4c,10.0,0,13,rainbow,
river,KcTc,10.0,0,13,two-tone,
river,TsQs,10.0,0,13,rainbow,
river,Tc4c,10.0,0,13,rainbow,C
river,9sAh,10.0,0,13,rainbow,C
river,KsTh,10.0,0,9,rainbow,C
river,JhAd,10.0,0,13,rainbow,R
river,Ad3h,10.0,0,13,rainbow,C
river,Ac2c,10.0,0,13,rainbow,C
river,9h9s,10.0,0,13,rainbow,
river,9c9d,10.0,0,13,rainbow,C
river,5d5c,10.0,0,13,rainbow,C
river,2d2s,10.0,0,13,rainbow,C
river,7sKs,10.0,0,13,rainbow,C
river,KsAh,10.0,0,13,rainbow,C
river,5h5d,10.0,0,13,rainbow,C
river,2d2s,10.0,0,13,rainbow,C
river,Ks9c,10.0,0,11,rainbow,C
river,9hJh,10.0,0,12,rainbow,C
river,KcQc,10.0,0,12,rainbow,C
river,KsQd,10.0,0,12,rainbow,C
river,Tc9c,10.0,0,11,rainbow,C
river,KhJs,10.0,0,13,rainbow,C
river,5hAh,10.0,0,13,rainbow,R
river,9d5c,10.0,0,13,rainbow,C
river,9d9h,10.0,0,13,rainbow,C
river,As6h,10.0,0,13,rainbow,C
river,8hTh,10.0,0,13,rainbow,C
river,KdAs,10.0,0,13,rainbow,C
river,Ks4s,10.0,0,13,rainbow,C
river,8s8h,10.0,0,13,rainbow,C
river,Qs8h,10.0,0,13,rainbow,R
river,KhKc,10.0,0,13,rainbow,
river,AdKh,10.0,0,12,two-tone,C
river,JcKc,10.0,0,13,rainbow,R
river,ThQc,10.0,0,12,rainbow,C
river,QhJh,10.0,0,13,two-tone,
river,ThTc,10.0,0,13,rainbow,C
river,7cKd,10.0,0,13,rainbow,C
river,2dJh,10.0,0,13,rainbow,C
river,KdQs,10.0,0,12,rainbow,R
river,KsTc,10.0,0,13,rainbow,R
river,AdQd,10.0,0,11,two-tone,C
river,9dTc,10.0,0,12,rainbow,C
river,KdAh,10.0,0,13,rainbow,C
river,8dQd,10.0,0,13,rainbow,C
river,7hTd,10.0,0,12,rainbow,C
river,6s6h,10.0,0,12,rainbow,C
river,Kc2c,10.0,0,12,rainbow,C
river,5d3s,10.0,0,13,rainbow,C
river,Ks8d,10.0,0,13,rainbow,C
river,2sAd,10.0,0,13,rainbow,C
river,TcAh,10.0,0,13,rainbow,C
river,AsJh,10.0,0,13,rainbow,R
river,KdKc,10.0,0,13,two-tone,C
river,5cJs,10.0,0,13,two-tone,C
river,TsAd,10.0,0,13,rainbow,
river,Kc2s,10.0,0,11,rainbow,C
river,9c9d,10.0,0,13,rainbow,C
river,Qs4s,10.0,0,13,two-tone,C
river,Qh8c,10.0,0,13,rainbow,C
river,8d5s,10.0,0,13,rainbow,C
river,KcQs,10.0,0,13,two-tone,C
river,Ad2d,10.0,0,13,two-tone,C
river,ThTd,10.0,0,13,rainbow,
river,KcJs,10.0,0,13,rainbow,C
river,Qd3d,10.0,0,13,rainbow,C
river,KhAc,10.0,0,12,rainbow,
river,7s7c,10.0,0,12,rainbow,C
river,Jh4c,10.0,0,13,rainbow,C
river,Jc6s,10.0,0,13,rainbow,C
river,4sAh,10.0,0,13,rainbow,
river,9hAd,10.0,0,13,rainbow,C
river,Kd9h,10.0,0,13,rainbow,C
river,TdQc,10.0,0,13,two-tone,C
river,9c9h,10.0,0,13,rainbow,
river,AcQd,10.0,0,13,rainbow,C
river,Ks6d,10.0,0,13,rainbow,C
river,8d8h,10.0,0,13,rainbow,
river,Ah8s,10.0,0,13,rainbow,C
river,Kc5c,10.0,0,13,rainbow,C
river,Td5s,10.0,0,13,rainbow,
river,9s9h,10.0,0,13,rainbow,C
river,Td9c,10.0,0,13,two-tone,C
river,3c3h,10.0,0,13,rainbow,C
river,Ac3s,10.0,0,13,rainbow,
river,KdAs,10.0,0,13,rainbow,R
river,As8s,10.0,0,13,two-tone,R
river,KsTh,10.0,0,9,rainbow,C
river,Ad5d,10.0,0,13,rainbow,
river,7d9d,10.0,0,12,rainbow,C
river,Js9c,10.0,0,11,rainbow,C
river,Kc2c,10.0,0,12,rainbow,C
river,9cTc,10.0,0,10,rainbow,C
river,9hAs,10.0,0,9,rainbow,C
river,Jd8d,10.0,0,13,two-tone,C
river,5s6d,10.0,0,13,rainbow,
river,KhKd,10.0,0,13,rainbow,C
river,Kh7h,10.0,0,12,rainbow,R
river,3d4d,10.0,0,11,rainbow,C
river,5c5s,10.0,0,13,two-tone,C
river,9sAc,10.0,0,13,rainbow,C
river,2dAd,10.0,0,11,rainbow,C
river,Th8h,10.0,0,13,rainbow,C
river,8c6s,10.0,0,12,rainbow,C
river,Kh9s,10.0,0,13,rainbow,
river,Ad4d,10.0,0,13,rainbow,C
river,QhTh,10.0,0,12,rainbow,R
river,9hQs,10.0,0,12,two-tone,C
river,As6c,10.0,0,12,rainbow,C
river,Ah6d,10.0,0,11,two-tone,
river,Kh6c,10.0,0,11,rainbow,C
river,Ac6c,10.0,0,13,rainbow,C
river,3s3h,10.0,0,13,rainbow,C
river,3hAc,10.0,0,13,two-tone,C
river,Qh7c,10.0,0,13,two-tone,
river,3sAs,10.0,0,13,rainbow,C
river,9hJh,10.0,0,13,rainbow,
river,8sJc,10.0,0,9,rainbow,
river,Th6h,10.0,0,13,rainbow,C
river,9sAs,10.0,0,12,rainbow,C
river,6h8s,10.0,0,12,rainbow,C
river,Th8h,10.0,0,12,two-tone,C
river,3d7s,10.0,0,12,rainbow,C
river,4s3s,10.0,0,12,rainbow,C
river,JcQc,10.0,0,13,rainbow,C
river,7sKc,10.0,0,13,rainbow,
river,As5d,10.0,0,13,rainbow,C
river,9h8s,10.0,0,13,rainbow,C
river,6c7h,10.0,0,13,rainbow,
river,TsAd,10.0,0,13,rainbow,C
river,Kd9s,10.0,0,13,rainbow,C
river,4sTd,10.0,0,13,rainbow,C
river,4hQs,10.0,0,13,rainbow,C
river,7hJh,10.0,0,13,rainbow,C
river,KhTs,10.0,0,13,rainbow,C
river,TdTs,10.0,0,13,rainbow,
river,9d2c,10.0,0,13,rainbow,C
river,AdKd,10.0,0,13,two-tone,C
river,TdQs,10.0,0,13,rainbow,
river,JdAd,10.0,0,13,rainbow,C
river,AhKh,10.0,0,13,rainbow,C
river,4sAs,10.0,0,13,rainbow,C
river,6s7s,10.0,0,13,rainbow,C
river,TcQh,10.0,0,13,rainbow,C
river,5sJd,10.0,0,12,rainbow,
river,8sKs,10.0,0,12,two-tone,C
river,TcJc,10.0,0,13,rainbow,
river,As2h,10.0,0,13,rainbow,C
river,KdQc,10.0,0,13,rainbow,C
river,KdTd,10.0,0,13,rainbow,C
river,5sAc,10.0,0,12,rainbow,C
river,7h6h,10.0,0,13,rainbow,C
river,KhKs,10.0,0,13,rainbow,
river,Jh8h,10.0,0,13,rainbow,C
river,TcQs,10.0,0,13,rainbow,C
river,AhKc,10.0,0,13,rainbow,C
river,9d9h,10.0,0,11,rainbow,C
river,KcQs,10.0,0,13,two-tone,R
river,Js2d,10.0,0,13,two-tone,
river,QdKs,10.0,0,13,rainbow,C
river,5c4d,10.0,0,12,rainbow,
river,4sKh,10.0,0,10,rainbow,C
river,As6h,10.0,0,13,rainbow,
river,9sAs,10.0,0,12,rainbow,C
river,JsTs,10.0,0,13,rainbow,C
river,9d9c,10.0,0,13,rainbow,R
river,QdTs,10.0,0,11,rainbow,C
river,3s4d,10.0,0,13,rainbow,C
river,8s7c,10.0,0,13,rainbow,
river,2c4c,10.0,0,12,rainbow,
river,4s4c,10.0,0,11,rainbow,C
river,QcKh,10.0,0,13,rainbow,C
river,3hJh,10.0,0,11,rainbow,C
river,Td8d,10.0,0,13,rainbow,C
river,KhJc,10.0,0,12,rainbow,C
river,Jc7c,10.0,0,11,rainbow,C
river,AsQs,10.0,0,6,rainbow,C
river,QdTd,10.0,0,5,rainbow,
river,9h7h,10.0,0,13,two-tone,
river,7s9s,10.0,0,13,rainbow,C
river,Ah7s,10.0,0,13,two-tone,C
river,JhTc,10.0,0,13,rainbow,C
river,4h8h,10.0,0,13,rainbow,C
river,TsKh,10.0,0,13,rainbow,C
river,JsJd,10.0,0,11,rainbow,
river,Ah2h,10.0,0,13,rainbow,C
river,9h9c,10.0,0,13,rainbow,
river,JcQd,10.0,0,13,rainbow,C
river,7h9h,10.0,0,13,rainbow,C
river,As2c,10.0,0,13,rainbow,C
river,JhKh,10.0,0,12,rainbow,C
river,KhJh,10.0,0,7,rainbow,C
river,Jd6d,10.0,0,9,rainbow,
river,6h7d,10.0,0,13,rainbow,C
river,8c8d,10.0,0,13,rainbow,C
river,7h6h,10.0,0,11,rainbow,C
river,JhKc,10.0,0,11,rainbow,C
river,Kh9c,10.0,0,13,rainbow,C
river,2c2h,10.0,0,10,rainbow,C
river,QdQs,10.0,0,13,rainbow,R
river,9d6d,10.0,0,13,rainbow,
river,JhQs,10.0,0,13,rainbow,C
river,AhJh,10.0,0,11,rainbow,C
river,6s8d,10.0,0,11,rainbow,C
river,KsTh,10.0,0,13,rainbow,C
