street,hero_hand,spr,in_position,num_players,board_texture,action_history
turn,TsAs,10.0,0,12,rainbow,C
turn,QhJd,10.0,0,13,two-tone,C
turn,QsQh,10.0,0,13,rainbow,C
turn,6cJc,10.0,0,10,two-tone,R
turn,KsAh,10.0,0,12,rainbow,
turn,5c5h,10.0,0,11,two-tone,C
turn,KhKs,10.0,0,13,rainbow,
turn,AcJh,10.0,0,13,two-tone,R
turn,7sAs,10.0,0,13,rainbow,R
turn,2c3d,10.0,0,13,rainbow,
turn,7c6d,10.0,0,13,rainbow,
turn,TdAs,10.0,0,13,rainbow,R
turn,Jc9h,10.0,0,13,rainbow,
turn,5h5s,10.0,0,13,two-tone,C
turn,AcTd,10.0,0,13,two-tone,C
turn,QsJs,10.0,0,13,rainbow,
turn,6d6s,10.0,0,11,rainbow,R
turn,JhQs,10.0,0,13,rainbow,R
turn,8h9c,10.0,0,13,two-tone,
turn,Kd9d,10.0,0,13,rainbow,R
turn,2h4h,10.0,0,13,two-tone,C
turn,Ks3s,10.0,0,13,two-tone,C
turn,8hAh,10.0,0,13,two-tone,C
turn,Jd9s,10.0,0,13,rainbow,C
turn,9hTd,10.0,0,13,rainbow,
turn,AdKh,10.0,0,13,rainbow,
turn,AsTs,10.0,0,13,rainbow,C
turn,5d4c,10.0,0,13,rainbow,
turn,8s9s,10.0,0,13,rainbow,R
turn,3s4h,10.0,0,13,rainbow,
turn,5c7s,10.0,0,12,rainbow,C
turn,6s2d,10.0,0,12,rainbow,
turn,6h6d,10.0,0,13,rainbow,
turn,4d4h,10.0,0,13,rainbow,C
turn,8dAd,10.0,0,13,rainbow,
turn,9s9c,10.0,0,13,two-tone,C
turn,JdKh,10.0,0,13,two-tone,C
turn,TsJd,10.0,0,13,two-tone,C
turn,8c7c,10.0,0,13,two-tone,C
turn,TsKd,10.0,0,13,rainbow,C
turn,Ac9h,10.0,0,13,two-tone,C
turn,4h5h,10.0,0,13,rainbow,C
turn,7d9h,10.0,0,13,two-tone,C
turn,6h9h,10.0,0,13,rainbow,C
turn,Kd8d,10.0,0,13,two-tone,C
turn,TdKs,10.0,0,13,rainbow,C
turn,9c8c,10.0,0,8,two-tone,C
turn,AdQh,10.0,0,11,two-tone,
turn,Jh9h,10.0,0,13,rainbow,C
turn,QcJs,10.0,0,13,two-tone,C
turn,JdJc,10.0,0,13,two-tone,C
turn,QhQs,10.0,0,13,rainbow,
turn,AcQh,10.0,0,13,two-tone,C
turn,QcAh,10.0,0,13,rainbow,C
turn,8dJd,10.0,0,13,rainbow,R
turn,6sAs,10.0,0,13,rainbow,
turn,2c2s,10.0,0,13,rainbow,C
turn,Qd9d,10.0,0,13,two-tone,C
turn,Ac9s,10.0,0,13,rainbow,C
turn,TsAs,10.0,0,13,rainbow,C
turn,KsKc,10.0,0,13,rainbow,
turn,Qh6h,10.0,0,11,rainbow,C
turn,9s3d,10.0,0,13,two-tone,
turn,9dKd,10.0,0,13,rainbow,
turn,KdTh,10.0,0,13,rainbow,
turn,TsQd,10.0,0,13,two-tone,
turn,TdAd,10.0,0,13,rainbow,C
turn,Td8s,10.0,0,13,rainbow,C
turn,Ts5s,10.0,0,11,monotone,
turn,4c4h,10.0,0,13,rainbow,C
turn,5s6s,10.0,0,13,rainbow,R
turn,JhJc,10.0,0,12,rainbow,C
turn,Jh8h,10.0,0,12,rainbow,C
turn,Kh9s,10.0,0,10,rainbow,C
turn,KdKc,10.0,0,13,rainbow,R
turn,8d7d,10.0,0,13,two-tone,C
turn,QcAh,10.0,0,13,rainbow,
turn,QsAc,10.0,0,12,rainbow,C
turn,8h8s,10.0,0,13,two-tone,C
turn,AcQd,10.0,0,13,rainbow,C
turn,4sKs,10.0,0,13,two-tone,C
turn,AcAs,10.0,0,12,two-tone,
turn,9dQd,10.0,0,11,rainbow,C
turn,3hKh,10.0,0,13,two-tone,C
turn,9h9s,10.0,0,13,rainbow,C
turn,KsTs,10.0,0,13,rainbow,C
turn,Kc9s,10.0,0,13,two-tone,C
turn,9cAh,10.0,0,12,rainbow,
turn,Jh7h,10.0,0,12,rainbow,C
turn,9hAd,10.0,0,10,two-tone,C
turn,Ah3s,10.0,0,12,rainbow,C
turn,9cKc,10.0,0,12,two-tone,C
turn,Ad7d,10.0,0,13,rainbow,C
turn,6h8s,10.0,0,13,rainbow,C
turn,Kc2s,10.0,0,13,rainbow,C
turn,KcJh,10.0,0,13,rainbow,C
turn,TdTc,10.0,0,13,two-tone,C
turn,7s4s,10.0,0,13,rainbow,
turn,JdKs,10.0,0,13,two-tone,C
turn,Jd6d,10.0,0,13,rainbow,C
turn,JcAd,10.0,0,13,rainbow,C
turn,Jc8c,10.0,0,12,rainbow,
turn,5sJd,10.0,0,13,rainbow,C
turn,2s4c,10.0,0,11,rainbow,C
turn,9dQc,10.0,0,13,two-tone,C
turn,Jd5d,10.0,0,13,rainbow,C
turn,5d5s,10.0,0,13,rainbow,C
turn,8dAd,10.0,0,13,two-tone,C
turn,KhAd,10.0,0,13,two-tone,C
turn,8dQc,10.0,0,13,rainbow,C
turn,JcAd,10.0,0,13,rainbow,R
turn,7s6c,10.0,0,13,rainbow,
turn,4sJs,10.0,0,13,two-tone,C
turn,Qd3c,10.0,0,13,two-tone,
turn,7s4d,10.0,0,13,rainbow,C
turn,QdQs,10.0,0,13,two-tone,C
turn,8d7d,10.0,0,12,rainbow,C
turn,KhKd,10.0,0,12,rainbow,
turn,2c2s,10.0,0,10,rainbow,C
turn,Jd4s,10.0,0,13,two-tone,C
turn,2sAc,10.0,0,13,rainbow,R
turn,4cJd,10.0,0,13,rainbow,C
turn,Ac7c,10.0,0,13,rainbow,C
turn,9hTh,10.0,0,12,rainbow,C
turn,Qc4h,10.0,0,13,rainbow,C
turn,TdJs,10.0,0,13,two-tone,C
turn,Qd3h,10.0,0,12,two-tone,C
turn,QdAd,10.0,0,12,two-tone,R
turn,2h2s,10.0,0,11,rainbow,C
turn,QhJd,10.0,0,13,rainbow,C
turn,TdTs,10.0,0,13,two-tone,C
turn,4d7d,10.0,0,12,rainbow,C
turn,9s8d,10.0,0,9,rainbow,C
turn,7h9c,10.0,0,13,rainbow,C
turn,4d4c,10.0,0,11,rainbow,C
turn,Ah8s,10.0,0,13,rainbow,C
turn,Tc7h,10.0,0,13,rainbow,C
turn,9d9h,10.0,0,13,rainbow,
turn,4hKs,10.0,0,13,two-tone,C
turn,7c9c,10.0,0,13,rainbow,C
turn,7h6d,10.0,0,13,two-tone,C
turn,AcTc,10.0,0,13,rainbow,C
turn,Qs7s,10.0,0,13,rainbow,C
turn,JhAd,10.0,0,13,two-tone,C
turn,9hJh,10.0,0,13,rainbow,C
turn,QsAc,10.0,0,13,two-tone,C
turn,AcKd,10.0,0,12,two-tone,
turn,Ac5d,10.0,0,13,rainbow,C
turn,5c4d,10.0,0,13,rainbow,C
turn,2s2d,10.0,0,13,rainbow,C
turn,6d9h,10.0,0,13,two-tone,C
turn,KhQd,10.0,0,13,rainbow,C
turn,JsTc,10.0,0,13,two-tone,C
turn,3d4d,10.0,0,13,rainbow,C
turn,9d9c,10.0,0,13,rainbow,C
turn,KhKs,10.0,0,13,two-tone,R
turn,KsKd,10.0,0,12,two-tone,R
turn,JsJh,10.0,0,13,rainbow,
turn,TdJd,10.0,0,12,rainbow,R
turn,TdTh,10.0,0,13,two-tone,C
turn,Ts8c,10.0,0,12,two-tone,
turn,AhQh,10.0,0,12,rainbow,C
turn,JsKd,10.0,0,12,rainbow,C
turn,AcTd,10.0,0,12,rainbow,R
turn,Td4d,10.0,0,12,rainbow,C
turn,9d8d,10.0,0,12,rainbow,C
turn,5d9s,10.0,0,12,rainbow,
turn,KsKh,10.0,0,9,rainbow,
turn,3h9d,10.0,0,13,rainbow,C
turn,KhQc,10.0,0,13,two-tone,C
turn,QsKc,10.0,0,13,rainbow,C
turn,JdAd,10.0,0,13,rainbow,C
turn,5s2s,10.0,0,11,two-tone,C
turn,6h6c,10.0,0,13,rainbow,C
turn,9cQs,10.0,0,13,rainbow,C
turn,Ac7s,10.0,0,13,rainbow,C
turn,QcQd,10.0,0,13,two-tone,C
turn,7sQs,10.0,0,12,two-tone,C
turn,3d3h,10.0,0,13,two-tone,C
turn,AhQc,10.0,0,13,two-tone,C
turn,QsAh,10.0,0,13,rainbow,C
turn,QsKd,10.0,0,13,two-tone,C
turn,QdTc,10.0,0,12,rainbow,C
turn,Js7h,10.0,0,12,two-tone,C
turn,JcKd,10.0,0,8,two-tone,C
turn,KcTd,10.0,0,12,two-tone,C
turn,8cJs,10.0,0,12,rainbow,C
turn,4hJh,10.0,0,12,rainbow,C
turn,AdQc,10.0,0,12,rainbow,C
turn,3s3d,10.0,0,13,two-tone,C
turn,Ad5d,10.0,0,13,rainbow,
turn,KhKd,10.0,0,11,rainbow,
turn,Ah5c,10.0,0,12,rainbow,C
turn,KsJh,10.0,0,13,rainbow,C
turn,Jd9c,10.0,0,12,rainbow,C
turn,AsJc,10.0,0,12,two-tone,C
turn,6s7s,10.0,0,13,rainbow,C
turn,2cAc,10.0,0,13,rainbow,C
turn,6d6c,10.0,0,13,rainbow,C
turn,TdQc,10.0,0,13,rainbow,C
turn,AdKd,10.0,0,13,rainbow,C
turn,5d6h,10.0,0,12,rainbow,
turn,KhKd,10.0,0,13,two-tone,R
turn,6hKc,10.0,0,13,two-tone,C
turn,4d4s,10.0,0,12,rainbow,C
turn,3hJc,10.0,0,13,two-tone,C
turn,JsKd,10.0,0,13,rainbow,C
turn,AdQh,10.0,0,11,rainbow,C
turn,4d4s,10.0,0,13,two-tone,C
turn,QsKc,10.0,0,13,two-tone,C
turn,4s4c,10.0,0,12,rainbow,C
turn,JsJc,10.0,0,13,rainbow,
turn,TsAd,10.0,0,13,two-tone,C
turn,5d5h,10.0,0,11,rainbow,C
turn,Td4h,10.0,0,12,two-tone,
turn,3s6s,10.0,0,12,two-tone,
turn,8h2h,10.0,0,13,rainbow,C
turn,QcJs,10.0,0,12,rainbow,
turn,2c4s,10.0,0,13,two-tone,C
turn,9c2s,10.0,0,13,rainbow,C
turn,AhKc,10.0,0,13,rainbow,R
turn,4c4h,10.0,0,13,rainbow,C
turn,6s2s,10.0,0,13,rainbow,C
turn,TcJd,10.0,0,12,rainbow,C
turn,AdJc,10.0,0,13,monotone,C
turn,7sAs,10.0,0,13,rainbow,C
turn,JsTd,10.0,0,13,two-tone,R
turn,AcQh,10.0,0,13,rainbow,C
turn,3c3h,10.0,0,13,rainbow,C
turn,6cTc,10.0,0,13,two-tone,C
turn,8d4d,10.0,0,12,two-tone,C
turn,Ac7h,10.0,0,13,rainbow,C
turn,TcKs,10.0,0,13,rainbow,C
turn,JsJc,10.0,0,13,monotone,C
turn,2sKc,10.0,0,13,rainbow,
turn,Kd3d,10.0,0,13,two-tone,C
turn,TsKc,10.0,0,13,rainbow,R
turn,As3s,10.0,0,13,rainbow,R
turn,7s9d,10.0,0,12,rainbow,C
turn,AhAd,10.0,0,13,rainbow,
turn,QdJd,10.0,0,13,rainbow,C
turn,9c8s,10.0,0,13,rainbow,C
turn,3dAc,10.0,0,13,two-tone,R
turn,Ks2s,10.0,0,13,rainbow,C
turn,QsKs,10.0,0,13,rainbow,C
turn,5h5c,10.0,0,12,rainbow,C
turn,AhJc,10.0,0,13,rainbow,
turn,Tc8d,10.0,0,13,rainbow,C
turn,Ks9s,10.0,0,13,rainbow,C
turn,AcQc,10.0,0,13,rainbow,
turn,9c9s,10.0,0,13,two-tone,
turn,Kc5c,10.0,0,13,rainbow,C
turn,QcAs,10.0,0,13,rainbow,C
turn,JcJd,10.0,0,12,two-tone,C
turn,JhAd,10.0,0,12,rainbow,C
turn,6c6s,10.0,0,13,two-tone,C
turn,QcAs,10.0,0,13,rainbow,C
turn,8s8d,10.0,0,13,rainbow,
turn,TsQs,10.0,0,13,two-tone,
turn,5d5h,10.0,0,13,two-tone,C
turn,ThJs,10.0,0,13,rainbow,C
turn,Ac6c,10.0,0,13,two-tone,C
turn,Qc9d,10.0,0,13,rainbow,C
turn,7sTh,10.0,0,13,rainbow,
turn,5cAd,10.0,0,13,rainbow,C
turn,ThJd,10.0,0,13,rainbow,C
turn,AcJc,10.0,0,13,rainbow,C
turn,8c6h,10.0,0,13,rainbow,
turn,7s7h,10.0,0,7,rainbow,C
turn,QhKc,10.0,0,13,rainbow,C
turn,AdQc,10.0,0,13,rainbow,C
turn,5s8h,10.0,0,13,two-tone,C
turn,QcQh,10.0,0,13,rainbow,C
turn,Kc5s,10.0,0,10,rainbow,C
turn,2sTs,10.0,0,13,rainbow,C
turn,TdKh,10.0,0,13,two-tone,C
turn,7d7s,10.0,0,13,rainbow,C
turn,7d6d,10.0,0,13,two-tone,C
turn,6h3c,10.0,0,13,two-tone,C
turn,KhKd,10.0,0,13,rainbow,C
turn,Jc9c,10.0,0,11,rainbow,C
turn,8cKh,10.0,0,13,two-tone,C
turn,9hQs,10.0,0,11,two-tone,C
turn,AcAd,10.0,0,6,two-tone,
turn,Kd7h,10.0,0,6,rainbow,C
turn,7h2h,10.0,0,6,two-tone,
turn,8sTc,10.0,0,6,two-tone,C
turn,Qc8s,10.0,0,13,rainbow,C
turn,TcJs,10.0,0,13,rainbow,R
turn,QsJh,10.0,0,13,rainbow,C
turn,8h6h,10.0,0,13,rainbow,C
turn,QdTc,10.0,0,13,two-tone,C
turn,AhQh,10.0,0,13,rainbow,
turn,4sKs,10.0,0,13,two-tone,C
turn,2c2h,10.0,0,13,rainbow,C
turn,3sKs,10.0,0,13,two-tone,C
turn,9s6s,10.0,0,13,rainbow,C
turn,KdKs,10.0,0,13,two-tone,C
turn,QhTh,10.0,0,13,rainbow,R
turn,Js9s,10.0,0,13,rainbow,C
turn,Js9s,10.0,0,13,rainbow,C
turn,Tc9h,10.0,0,13,rainbow,
turn,QdAh,10.0,0,13,rainbow,C
turn,8d8c,10.0,0,12,rainbow,C
turn,Qh5d,10.0,0,12,rainbow,
turn,Ad2c,10.0,0,13,rainbow,C
turn,Jh5h,10.0,0,13,rainbow,C
turn,4cKc,10.0,0,13,two-tone,
turn,5d5s,10.0,0,10,rainbow,C
turn,4h4s,10.0,0,13,two-tone,C
turn,TdTc,10.0,0,13,rainbow,C
turn,QsQh,10.0,0,13,rainbow,
turn,QsKh,10.0,0,13,two-tone,C
turn,6h6s,10.0,0,13,rainbow,C
turn,AdKs,10.0,0,13,rainbow,
turn,7h7d,10.0,0,13,rainbow,C
turn,Jc7c,10.0,0,13,rainbow,
turn,Ac9c,10.0,0,13,rainbow,C
turn,Qs7s,10.0,0,13,rainbow,C
turn,Ah9h,10.0,0,13,two-tone,C
turn,ThJh,10.0,0,13,rainbow,C
turn,QcQd,10.0,0,13,two-tone,C
turn,Ks7s,10.0,0,9,rainbow,C
turn,JcQc,10.0,0,13,rainbow,C
turn,AhTh,10.0,0,13,rainbow,C
turn,JcQd,10.0,0,11,two-tone,C
turn,AsAh,10.0,0,12,rainbow,
turn,QsKh,10.0,0,13,rainbow,C
turn,KhQc,10.0,0,13,two-tone,C
turn,Qc9c,10.0,0,13,rainbow,C
turn,AcTd,10.0,0,13,two-tone,C
turn,Tc9d,10.0,0,13,two-tone,
turn,3hTh,10.0,0,13,two-tone,C
turn,Ah2h,10.0,0,13,two-tone,R
turn,KdQs,10.0,0,13,rainbow,C
turn,Ts9c,10.0,0,13,rainbow,R
turn,JhQh,10.0,0,13,rainbow,C
turn,8cKc,10.0,0,11,two-tone,C
turn,KdAs,10.0,0,13,rainbow,C
turn,8d8s,10.0,0,13,rainbow,C
turn,8cTc,10.0,0,13,rainbow,R
turn,3h3d,10.0,0,13,rainbow,C
turn,Qc9c,10.0,0,13,two-tone,R
turn,KdKc,10.0,0,13,rainbow,
turn,8d9s,10.0,0,13,rainbow,C
turn,Ks8s,10.0,0,13,rainbow,C
turn,AsTs,10.0,0,13,rainbow,C
turn,Td8d,10.0,0,13,rainbow,C
turn,As7h,10.0,0,13,rainbow,C
turn,AhJc,10.0,0,13,two-tone,
turn,5h7h,10.0,0,12,rainbow,C
turn,4s4d,10.0,0,12,rainbow,R
turn,9s9d,10.0,0,9,rainbow,
turn,4c6s,10.0,0,13,two-tone,C
turn,Ks9s,10.0,0,13,rainbow,C
turn,5dAd,10.0,0,13,rainbow,C
turn,JcKc,10.0,0,12,rainbow,
turn,Tc8h,10.0,0,13,rainbow,C
turn,Ac3d,10.0,0,13,rainbow,
turn,Ks9h,10.0,0,13,rainbow,C
turn,KdTc,10.0,0,13,rainbow,
turn,6s5d,10.0,0,13,rainbow,R
turn,JdAd,10.0,0,13,rainbow,R
turn,As6s,10.0,0,13,rainbow,C
turn,5s7c,10.0,0,13,two-tone,C
turn,6dKd,10.0,0,13,rainbow,C
turn,8c6s,10.0,0,13,two-tone,C
turn,TcAc,10.0,0,13,rainbow,
turn,7c7d,10.0,0,13,rainbow,R
turn,7hTh,10.0,0,13,two-tone,C
turn,JdAs,10.0,0,13,rainbow,R
turn,AsKc,10.0,0,13,two-tone,
turn,KcTd,10.0,0,12,rainbow,C
turn,7d7h,10.0,0,13,rainbow,C
turn,6s7c,10.0,0,12,rainbow,C
turn,Js8c,10.0,0,13,rainbow,C
turn,Ah8h,10.0,0,13,rainbow,C
turn,4cAd,10.0,0,12,two-tone,C
turn,3d3c,10.0,0,13,two-tone,C
turn,3h4d,10.0,0,13,rainbow,C
turn,AdQc,10.0,0,13,rainbow,C
turn,5s7d,10.0,0,13,rainbow,C
turn,5cKc,10.0,0,13,two-tone,C
turn,8d8c,10.0,0,12,rainbow,
turn,3d5d,10.0,0,11,two-tone,C
turn,7hTc,10.0,0,12,two-tone,C
turn,Jd8d,10.0,0,12,monotone,
turn,5c6c,10.0,0,12,rainbow,C
turn,QdTs,10.0,0,13,two-tone,C
turn,KsQc,10.0,0,13,rainbow,C
turn,8s4s,10.0,0,13,rainbow,C
turn,8sJd,10.0,0,13,rainbow,R
turn,9sAd,10.0,0,13,two-tone,C
turn,KcAc,10.0,0,13,two-tone,
turn,Ah4h,10.0,0,13,rainbow,C
turn,QdKs,10.0,0,13,rainbow,C
turn,9d4d,10.0,0,11,rainbow,C
turn,Jd8h,10.0,0,13,rainbow,R
turn,6s4c,10.0,0,13,rainbow,C
turn,4h3h,10.0,0,13,rainbow,C
turn,5h8h,10.0,0,13,rainbow,C
turn,3s3h,10.0,0,13,two-tone,C
turn,7d7c,10.0,0,13,two-tone,C
turn,3dKd,10.0,0,13,rainbow,C
turn,JdJh,10.0,0,13,rainbow,C
turn,Ad8d,10.0,0,13,rainbow,C
turn,5s5d,10.0,0,11,rainbow,R
turn,9s9d,10.0,0,13,rainbow,C
turn,KdQd,10.0,0,13,two-tone,C
turn,AdTs,10.0,0,13,two-tone,C
turn,3h2h,10.0,0,13,two-tone,C
turn,3dAc,10.0,0,13,two-tone,
turn,TsAs,10.0,0,10,two-tone,
turn,5hTh,10.0,0,13,rainbow,C
turn,5h4s,10.0,0,13,rainbow,C
turn,2cAs,10.0,0,13,two-tone,C
turn,ThJs,10.0,0,13,rainbow,C
turn,KdJh,10.0,0,13,rainbow,C
turn,TsJc,10.0,0,13,two-tone,C
turn,Js8s,10.0,0,13,two-tone,C
turn,As7s,10.0,0,13,rainbow,C
turn,6s4s,10.0,0,13,rainbow,C
turn,4s3s,10.0,0,13,two-tone,C
turn,AdAs,10.0,0,13,rainbow,C
turn,AhKc,10.0,0,13,rainbow,R
turn,5s5d,10.0,0,13,rainbow,C
turn,6d5d,10.0,0,13,rainbow,C
turn,AhKs,10.0,0,13,rainbow,R
turn,3c9c,10.0,0,13,two-tone,C
turn,AsTs,10.0,0,13,rainbow,C
turn,9c7d,10.0,0,13,rainbow,
turn,8cTh,10.0,0,13,rainbow,C
turn,JdJh,10.0,0,13,two-tone,C
turn,JsAc,10.0,0,13,two-tone,C
turn,AcKc,10.0,0,12,two-tone,C
turn,JsTc,10.0,0,11,two-tone,C
turn,Jc9c,10.0,0,13,two-tone,C
turn,TcAh,10.0,0,13,rainbow,C
turn,JdKs,10.0,0,13,monotone,C
turn,6sAc,10.0,0,13,rainbow,C
turn,Tc2c,10.0,0,13,rainbow,C
turn,2dQd,10.0,0,13,two-tone,C
turn,JcKs,10.0,0,13,two-tone,R
turn,KsAd,10.0,0,13,rainbow,
turn,7hAh,10.0,0,13,rainbow,C
turn,TsKs,10.0,0,13,two-tone,R
turn,AdKs,10.0,0,11,two-tone,
turn,KhQs,10.0,0,11,rainbow,C
turn,KcKs,10.0,0,13,rainbow,
turn,KsJs,10.0,0,13,rainbow,C
turn,TcKh,10.0,0,13,rainbow,
turn,QdJs,10.0,0,13,rainbow,C
turn,KdJs,10.0,0,13,two-tone,R
turn,AhQd,10.0,0,13,two-tone,
turn,8cAh,10.0,0,9,rainbow,C
turn,3d3h,10.0,0,13,rainbow,C
turn,6d7d,10.0,0,10,rainbow,C
turn,ThKh,10.0,0,13,two-tone,C
turn,Ks7c,10.0,0,13,two-tone,C
turn,8d9d,10.0,0,13,rainbow,C
turn,TdAd,10.0,0,5,rainbow,C
turn,6cKs,10.0,0,13,two-tone,
turn,5d5h,10.0,0,13,rainbow,C
turn,2s2c,10.0,0,12,rainbow,
turn,4s6s,10.0,0,12,rainbow,C
turn,Kc6c,10.0,0,13,two-tone,
turn,JhTs,10.0,0,12,rainbow,R
turn,Jh6h,10.0,0,13,rainbow,C
turn,Tc4c,10.0,0,11,rainbow,
turn,JsKs,10.0,0,13,rainbow,R
turn,KsTc,10.0,0,12,two-tone,
turn,8s7s,10.0,0,13,two-tone,C
turn,Ad6d,10.0,0,13,two-tone,C
turn,Th8s,10.0,0,13,rainbow,C
turn,Qs9s,10.0,0,13,rainbow,R
turn,Kh8h,10.0,0,13,rainbow,C
turn,KcKh,10.0,0,13,two-tone,C
turn,KcJc,10.0,0,13,two-tone,R
turn,JdTd,10.0,0,13,rainbow,C
turn,3c9d,10.0,0,13,rainbow,C
turn,5sTs,10.0,0,13,rainbow,C
turn,Jc9c,10.0,0,9,two-tone,C
turn,2dKd,10.0,0,13,rainbow,C
turn,QhKh,10.0,0,13,rainbow,C
turn,8s8c,10.0,0,13,rainbow,C
turn,As7d,10.0,0,13,monotone,C
turn,KcJc,10.0,0,11,rainbow,C
turn,5h6d,10.0,0,13,two-tone,C
turn,QcJs,10.0,0,13,rainbow,C
turn,KhJc,10.0,0,13,rainbow,C
turn,ThKd,10.0,0,13,two-tone,R
turn,JdTc,10.0,0,13,two-tone,C
turn,9hAh,10.0,0,13,rainbow,
turn,8c2d,10.0,0,13,rainbow,C
turn,Kh9c,10.0,0,13,two-tone,R
turn,KcJc,10.0,0,13,rainbow,C
turn,Ac9c,10.0,0,12,monotone,C
turn,AcQc,10.0,0,11,rainbow,C
turn,TdQd,10.0,0,13,rainbow,R
turn,KhAs,10.0,0,13,rainbow,R
turn,4sQs,10.0,0,12,rainbow,
turn,Ts3s,10.0,0,13,two-tone,C
turn,JsJd,10.0,0,13,rainbow,C
turn,8cAh,10.0,0,10,two-tone,C
turn,JdJh,10.0,0,12,rainbow,C
turn,JhAd,10.0,0,11,two-tone,C
turn,KhKd,10.0,0,13,rainbow,C
turn,Kh3h,10.0,0,13,two-tone,
turn,KhKc,10.0,0,13,rainbow,C
turn,AsJd,10.0,0,13,rainbow,C
turn,As8h,10.0,0,11,rainbow,
turn,9dTh,10.0,0,13,rainbow,C
turn,Js7s,10.0,0,11,rainbow,C
turn,8h2h,10.0,0,9,rainbow,C
turn,Kc8c,10.0,0,9,two-tone,C
turn,9d9h,10.0,0,11,rainbow,
turn,JcJs,10.0,0,11,two-tone,
turn,JhQc,10.0,0,13,rainbow,C
turn,Ac3c,10.0,0,13,rainbow,C
turn,8c8s,10.0,0,13,rainbow,R
turn,7sAs,10.0,0,13,rainbow,C
turn,AhJc,10.0,0,13,rainbow,R
turn,Jh6s,10.0,0,13,two-tone,
turn,Qc9h,10.0,0,13,two-tone,C
turn,Qd9h,10.0,0,12,two-tone,C
turn,QcAs,10.0,0,13,two-tone,
turn,KhAs,10.0,0,13,two-tone,
turn,TcKc,10.0,0,13,rainbow,R
turn,ThAh,10.0,0,12,rainbow,C
turn,JdKd,10.0,0,11,two-tone,C
turn,Js8s,10.0,0,11,rainbow,C
turn,QcTc,10.0,0,13,rainbow,C
turn,8c9c,10.0,0,13,rainbow,C
turn,Qd9c,10.0,0,13,rainbow,C
turn,TcJc,10.0,0,13,rainbow,R
turn,KdKc,10.0,0,13,two-tone,C
turn,8hTh,10.0,0,11,rainbow,C
turn,AcTd,10.0,0,13,rainbow,
turn,KhQd,10.0,0,13,rainbow,C
turn,ThAc,10.0,0,12,rainbow,C
turn,Kc9s,10.0,0,13,rainbow,C
turn,Qc7c,10.0,0,7,rainbow,C
turn,KdTc,10.0,0,13,rainbow,C
turn,QdAd,10.0,0,13,two-tone,R
turn,QcKs,10.0,0,13,two-tone,C
turn,5h5d,10.0,0,12,two-tone,C
turn,Ah7c,10.0,0,13,two-tone,
turn,KdJs,10.0,0,12,rainbow,C
turn,QdQh,10.0,0,13,rainbow,C
turn,6d9c,10.0,0,13,rainbow,
turn,Qd7d,10.0,0,13,rainbow,C
turn,QdQc,10.0,0,13,rainbow,C
turn,7hAd,10.0,0,13,rainbow,C
turn,7s6d,10.0,0,13,rainbow,C
turn,AhAc,10.0,0,12,two-tone,R
turn,KcKd,10.0,0,13,two-tone,C
turn,6hAd,10.0,0,13,rainbow,C
turn,6dKd,10.0,0,13,rainbow,C
turn,Kd7c,10.0,0,13,two-tone,C
turn,3cAd,10.0,0,13,two-tone,C
turn,AhJh,10.0,0,13,rainbow,C
turn,3sQs,10.0,0,13,rainbow,C
turn,8hTd,10.0,0,13,rainbow,C
turn,5s8s,10.0,0,13,two-tone,C
turn,AdKs,10.0,0,13,rainbow,C
turn,TsTc,10.0,0,13,rainbow,C
turn,TcKd,10.0,0,12,two-tone,
turn,JdAs,10.0,0,12,rainbow,
turn,Kh7d,10.0,0,12,two-tone,C
turn,2sAd,10.0,0,12,two-tone,
turn,JcQd,10.0,0,11,two-tone,C
turn,7d4d,10.0,0,13,rainbow,R
turn,QdQh,10.0,0,13,rainbow,
turn,QhAs,10.0,0,13,rainbow,C
turn,8sJh,10.0,0,7,rainbow,C
turn,QdJd,10.0,0,13,rainbow,C
turn,6s6c,10.0,0,11,rainbow,C
turn,KdKc,10.0,0,13,two-tone,
turn,JdQc,10.0,0,13,rainbow,R
turn,Jh9h,10.0,0,12,rainbow,C
turn,KcJh,10.0,0,13,rainbow,C
turn,QsKd,10.0,0,13,rainbow,C
turn,5hAs,10.0,0,13,rainbow,C
turn,KcTs,10.0,0,13,rainbow,C
turn,Ks5s,10.0,0,13,two-tone,
turn,KcQc,10.0,0,13,two-tone,R
turn,AcQs,10.0,0,13,two-tone,C
turn,QhTc,10.0,0,11,rainbow,R
turn,JhJs,10.0,0,12,rainbow,C
turn,JcAc,10.0,0,13,rainbow,
turn,TsJc,10.0,0,12,rainbow,C
turn,Qc7c,10.0,0,12,two-tone,C
turn,6d2d,10.0,0,12,rainbow,C
turn,3hJc,10.0,0,13,rainbow,
turn,TcJc,10.0,0,13,rainbow,C
turn,QdTc,10.0,0,13,rainbow,C
turn,QhAd,10.0,0,12,two-tone,C
turn,9s9h,10.0,0,11,rainbow,C
turn,6cTc,10.0,0,13,rainbow,C
turn,Ac5h,10.0,0,13,rainbow,
turn,Ks2s,10.0,0,13,two-tone,
turn,TdAd,10.0,0,13,rainbow,R
turn,5dAd,10.0,0,13,rainbow,R
turn,8c9c,10.0,0,13,rainbow,C
turn,8c8d,10.0,0,13,two-tone,
turn,5c4c,10.0,0,13,rainbow,C
turn,5h5s,10.0,0,13,rainbow,R
turn,TcKd,10.0,0,13,two-tone,C
